,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_De_Venda,Região
6432,29134,2023-11-30,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18935,2200.0,Presencial,Sudeste
6433,38063,2023-11-30,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19806,2200.0,Presencial,Sudeste
6434,65624,2023-11-30,São Paulo,Notebook HP,3200.0,1,Cliente_26366,3200.0,Presencial,Sudeste
6435,67085,2023-11-30,São Paulo,Notebook HP,3200.0,1,Cliente_11854,3200.0,Presencial,Sudeste
6436,95803,2023-11-30,São Paulo,Notebook HP,3200.0,1,Cliente_558,3200.0,Presencial,Sudeste
6437,77828,2023-11-30,São Paulo,Smartphone Samsung,2200.0,2,Cliente_16684,4400.0,Presencial,Sudeste
6438,34036,2023-11-30,São Paulo,iPhone 14,5500.0,1,Cliente_7626,5500.0,Presencial,Sudeste
6439,56646,2023-11-30,São Paulo,iPhone 14,5500.0,1,Cliente_27638,5500.0,Presencial,Sudeste
6440,10713,2023-11-30,São Paulo,"Monitor 27""",1200.0,5,Cliente_29878,6000.0,Presencial,Sudeste
6441,30701,2023-11-30,São Paulo,Notebook Dell,3500.0,2,Cliente_5182,7000.0,Presencial,Sudeste
6442,26602,2023-11-30,São Paulo,Notebook Dell,3500.0,3,Cliente_19913,10500.0,Presencial,Sudeste
6443,24779,2023-12-01,São Paulo,Cabo HDMI,40.0,1,Cliente_23911,40.0,Presencial,Sudeste
6444,88670,2023-12-01,São Paulo,Cabo HDMI,40.0,1,Cliente_19716,40.0,Presencial,Sudeste
6445,97296,2023-12-01,São Paulo,Cabo HDMI,40.0,1,Cliente_16374,40.0,Presencial,Sudeste
6446,94792,2023-12-01,São Paulo,Mouse Gamer,120.0,1,Cliente_16389,120.0,Presencial,Sudeste
6447,3258,2023-12-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_16699,250.0,Presencial,Sudeste
6448,6755,2023-12-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_2998,250.0,Presencial,Sudeste
6449,53511,2023-12-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_1029,250.0,Presencial,Sudeste
6450,58697,2023-12-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_18134,250.0,Presencial,Sudeste
6451,66781,2023-12-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_563,250.0,Presencial,Sudeste
6452,42367,2023-12-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7459,2200.0,Presencial,Sudeste
6453,72952,2023-12-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25927,2200.0,Presencial,Sudeste
6454,51089,2023-12-01,São Paulo,"Monitor 27""",1200.0,2,Cliente_10894,2400.0,Presencial,Sudeste
6455,13382,2023-12-01,São Paulo,Notebook HP,3200.0,1,Cliente_19212,3200.0,Presencial,Sudeste
6456,39012,2023-12-01,São Paulo,Notebook HP,3200.0,1,Cliente_21899,3200.0,Presencial,Sudeste
6457,75184,2023-12-01,São Paulo,"Monitor 27""",1200.0,3,Cliente_28907,3600.0,Presencial,Sudeste
6458,5624,2023-12-01,São Paulo,Smartphone Samsung,2200.0,2,Cliente_12166,4400.0,Presencial,Sudeste
6459,90201,2023-12-01,São Paulo,iPhone 14,5500.0,1,Cliente_5179,5500.0,Presencial,Sudeste
6460,29745,2023-12-01,São Paulo,Notebook Dell,3500.0,2,Cliente_8347,7000.0,Presencial,Sudeste
6461,49069,2023-12-01,São Paulo,iPhone 14,5500.0,2,Cliente_23609,11000.0,Presencial,Sudeste
6462,76091,2023-12-01,São Paulo,Notebook HP,3200.0,10,Cliente_5036,32000.0,Presencial,Sudeste
6463,45275,2023-12-02,São Paulo,Cabo HDMI,40.0,1,Cliente_27728,40.0,Presencial,Sudeste
6464,45735,2023-12-02,São Paulo,Cabo HDMI,40.0,2,Cliente_3407,80.0,Presencial,Sudeste
6465,47522,2023-12-02,São Paulo,Mouse Gamer,120.0,1,Cliente_3086,120.0,Presencial,Sudeste
6466,29026,2023-12-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_26366,250.0,Presencial,Sudeste
6467,34783,2023-12-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_28523,250.0,Presencial,Sudeste
6468,84880,2023-12-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_11525,250.0,Presencial,Sudeste
6469,27641,2023-12-02,São Paulo,Teclado Mecânico,250.0,2,Cliente_11741,500.0,Presencial,Sudeste
6470,38708,2023-12-02,São Paulo,Mouse Gamer,120.0,5,Cliente_16984,600.0,Presencial,Sudeste
6471,57414,2023-12-02,São Paulo,Mouse Gamer,120.0,5,Cliente_24222,600.0,Presencial,Sudeste
6472,18377,2023-12-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_2371,1200.0,Presencial,Sudeste
6473,81449,2023-12-02,São Paulo,Teclado Mecânico,250.0,5,Cliente_9875,1250.0,Presencial,Sudeste
6474,22489,2023-12-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25235,2200.0,Presencial,Sudeste
6475,30332,2023-12-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18551,2200.0,Presencial,Sudeste
6476,65749,2023-12-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16475,2200.0,Presencial,Sudeste
6477,7912,2023-12-02,São Paulo,Notebook HP,3200.0,1,Cliente_15641,3200.0,Presencial,Sudeste
6478,93098,2023-12-02,São Paulo,Notebook HP,3200.0,1,Cliente_8950,3200.0,Presencial,Sudeste
6479,94742,2023-12-02,São Paulo,Notebook HP,3200.0,1,Cliente_4377,3200.0,Presencial,Sudeste
6480,26424,2023-12-02,São Paulo,Notebook Dell,3500.0,1,Cliente_6718,3500.0,Presencial,Sudeste
6481,30258,2023-12-02,São Paulo,Notebook Dell,3500.0,1,Cliente_20843,3500.0,Presencial,Sudeste
6482,67835,2023-12-02,São Paulo,Notebook Dell,3500.0,1,Cliente_17733,3500.0,Presencial,Sudeste
6483,98659,2023-12-02,São Paulo,Notebook Dell,3500.0,1,Cliente_21848,3500.0,Presencial,Sudeste
6484,29145,2023-12-02,São Paulo,iPhone 14,5500.0,1,Cliente_15615,5500.0,Presencial,Sudeste
6485,37791,2023-12-02,São Paulo,iPhone 14,5500.0,1,Cliente_21162,5500.0,Presencial,Sudeste
6486,57983,2023-12-02,São Paulo,iPhone 14,5500.0,1,Cliente_127,5500.0,Presencial,Sudeste
6487,64164,2023-12-02,São Paulo,iPhone 14,5500.0,1,Cliente_29800,5500.0,Presencial,Sudeste
6488,65655,2023-12-02,São Paulo,iPhone 14,5500.0,1,Cliente_12347,5500.0,Presencial,Sudeste
6489,57107,2023-12-02,São Paulo,Notebook HP,3200.0,2,Cliente_5038,6400.0,Presencial,Sudeste
6490,74828,2023-12-02,São Paulo,Notebook Dell,3500.0,2,Cliente_6896,7000.0,Presencial,Sudeste
6491,82901,2023-12-02,São Paulo,Notebook Dell,3500.0,3,Cliente_1382,10500.0,Presencial,Sudeste
6492,16531,2023-12-03,São Paulo,Mouse Gamer,120.0,1,Cliente_4998,120.0,Presencial,Sudeste
6493,39460,2023-12-03,São Paulo,Mouse Gamer,120.0,1,Cliente_25980,120.0,Presencial,Sudeste
6494,50229,2023-12-03,São Paulo,Mouse Gamer,120.0,1,Cliente_12230,120.0,Presencial,Sudeste
6495,82772,2023-12-03,São Paulo,Mouse Gamer,120.0,1,Cliente_3129,120.0,Presencial,Sudeste
6496,55412,2023-12-03,São Paulo,Cabo HDMI,40.0,5,Cliente_19439,200.0,Presencial,Sudeste
6497,6199,2023-12-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_6392,250.0,Presencial,Sudeste
6498,66195,2023-12-03,São Paulo,Teclado Mecânico,250.0,2,Cliente_26236,500.0,Presencial,Sudeste
6499,30375,2023-12-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_25945,1200.0,Presencial,Sudeste
6500,68528,2023-12-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26910,2200.0,Presencial,Sudeste
6501,73014,2023-12-03,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17422,2200.0,Presencial,Sudeste
6502,15976,2023-12-03,São Paulo,"Monitor 27""",1200.0,2,Cliente_1653,2400.0,Presencial,Sudeste
6503,21939,2023-12-03,São Paulo,Notebook HP,3200.0,1,Cliente_9367,3200.0,Presencial,Sudeste
6504,65447,2023-12-03,São Paulo,Notebook HP,3200.0,1,Cliente_23189,3200.0,Presencial,Sudeste
6505,33952,2023-12-03,São Paulo,Notebook Dell,3500.0,1,Cliente_25913,3500.0,Presencial,Sudeste
6506,63359,2023-12-03,São Paulo,Notebook Dell,3500.0,1,Cliente_5460,3500.0,Presencial,Sudeste
6507,70885,2023-12-03,São Paulo,Notebook Dell,3500.0,1,Cliente_19585,3500.0,Presencial,Sudeste
6508,73910,2023-12-03,São Paulo,Notebook Dell,3500.0,1,Cliente_3695,3500.0,Presencial,Sudeste
6509,10536,2023-12-03,São Paulo,"Monitor 27""",1200.0,5,Cliente_12773,6000.0,Presencial,Sudeste
6510,57680,2023-12-03,São Paulo,Notebook HP,3200.0,2,Cliente_18403,6400.0,Presencial,Sudeste
6511,83473,2023-12-03,São Paulo,Notebook Dell,3500.0,2,Cliente_12926,7000.0,Presencial,Sudeste
6512,17536,2023-12-03,São Paulo,"Monitor 27""",1200.0,10,Cliente_29959,12000.0,Presencial,Sudeste
6513,51880,2023-12-04,São Paulo,Cabo HDMI,40.0,1,Cliente_16392,40.0,Presencial,Sudeste
6514,77763,2023-12-04,São Paulo,Cabo HDMI,40.0,1,Cliente_1863,40.0,Presencial,Sudeste
6515,58253,2023-12-04,São Paulo,Mouse Gamer,120.0,1,Cliente_28877,120.0,Presencial,Sudeste
6516,78475,2023-12-04,São Paulo,Mouse Gamer,120.0,2,Cliente_29138,240.0,Presencial,Sudeste
6517,28054,2023-12-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_14897,250.0,Presencial,Sudeste
6518,37825,2023-12-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_23613,250.0,Presencial,Sudeste
6519,87522,2023-12-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_14189,250.0,Presencial,Sudeste
6520,23955,2023-12-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_8981,1200.0,Presencial,Sudeste
6521,76485,2023-12-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_11892,1200.0,Presencial,Sudeste
6522,44208,2023-12-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11743,2200.0,Presencial,Sudeste
6523,78167,2023-12-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_15802,2200.0,Presencial,Sudeste
6524,55954,2023-12-04,São Paulo,Notebook HP,3200.0,1,Cliente_24687,3200.0,Presencial,Sudeste
6525,91936,2023-12-04,São Paulo,Notebook Dell,3500.0,1,Cliente_28911,3500.0,Presencial,Sudeste
6526,19907,2023-12-04,São Paulo,iPhone 14,5500.0,1,Cliente_18541,5500.0,Presencial,Sudeste
6527,58333,2023-12-04,São Paulo,Notebook HP,3200.0,2,Cliente_29614,6400.0,Presencial,Sudeste
6528,65001,2023-12-04,São Paulo,Notebook HP,3200.0,2,Cliente_441,6400.0,Presencial,Sudeste
6529,33610,2023-12-04,São Paulo,Notebook Dell,3500.0,2,Cliente_8476,7000.0,Presencial,Sudeste
6530,52642,2023-12-05,São Paulo,Cabo HDMI,40.0,1,Cliente_10172,40.0,Presencial,Sudeste
6531,88169,2023-12-05,São Paulo,Cabo HDMI,40.0,1,Cliente_28890,40.0,Presencial,Sudeste
6532,91360,2023-12-05,São Paulo,Cabo HDMI,40.0,1,Cliente_15515,40.0,Presencial,Sudeste
6533,43777,2023-12-05,São Paulo,Mouse Gamer,120.0,1,Cliente_18022,120.0,Presencial,Sudeste
6534,80431,2023-12-05,São Paulo,Mouse Gamer,120.0,1,Cliente_16940,120.0,Presencial,Sudeste
6535,25130,2023-12-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_6909,250.0,Presencial,Sudeste
6536,74939,2023-12-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_26192,250.0,Presencial,Sudeste
6537,99812,2023-12-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_2997,250.0,Presencial,Sudeste
6538,46151,2023-12-05,São Paulo,Teclado Mecânico,250.0,2,Cliente_28550,500.0,Presencial,Sudeste
6539,1826,2023-12-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_26531,1200.0,Presencial,Sudeste
6540,35820,2023-12-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_8829,1200.0,Presencial,Sudeste
6541,89811,2023-12-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_1288,1200.0,Presencial,Sudeste
6542,59692,2023-12-05,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12798,2200.0,Presencial,Sudeste
6543,94361,2023-12-05,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25357,2200.0,Presencial,Sudeste
6544,50228,2023-12-05,São Paulo,Notebook Dell,3500.0,1,Cliente_24305,3500.0,Presencial,Sudeste
6545,75576,2023-12-05,São Paulo,Notebook Dell,3500.0,1,Cliente_22116,3500.0,Presencial,Sudeste
6546,76666,2023-12-05,São Paulo,Notebook Dell,3500.0,1,Cliente_25872,3500.0,Presencial,Sudeste
6547,77281,2023-12-05,São Paulo,Notebook Dell,3500.0,3,Cliente_13671,10500.0,Presencial,Sudeste
6548,99051,2023-12-06,São Paulo,Cabo HDMI,40.0,1,Cliente_6301,40.0,Presencial,Sudeste
6549,40992,2023-12-06,São Paulo,Mouse Gamer,120.0,1,Cliente_13181,120.0,Presencial,Sudeste
6550,65679,2023-12-06,São Paulo,Mouse Gamer,120.0,1,Cliente_20197,120.0,Presencial,Sudeste
6551,68394,2023-12-06,São Paulo,Mouse Gamer,120.0,1,Cliente_10443,120.0,Presencial,Sudeste
6552,27144,2023-12-06,São Paulo,Mouse Gamer,120.0,2,Cliente_19425,240.0,Presencial,Sudeste
6553,95228,2023-12-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_26361,250.0,Presencial,Sudeste
6554,11876,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_2949,1200.0,Presencial,Sudeste
6555,12818,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_11628,1200.0,Presencial,Sudeste
6556,14942,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_11809,1200.0,Presencial,Sudeste
6557,45615,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_3993,1200.0,Presencial,Sudeste
6558,55571,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_11398,1200.0,Presencial,Sudeste
6559,57805,2023-12-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_8316,1200.0,Presencial,Sudeste
6560,39265,2023-12-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_3759,2200.0,Presencial,Sudeste
6561,93305,2023-12-06,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22328,2200.0,Presencial,Sudeste
6562,10170,2023-12-06,São Paulo,Notebook HP,3200.0,1,Cliente_5234,3200.0,Presencial,Sudeste
6563,58504,2023-12-06,São Paulo,Notebook HP,3200.0,1,Cliente_16300,3200.0,Presencial,Sudeste
6564,28068,2023-12-06,São Paulo,Notebook Dell,3500.0,1,Cliente_11107,3500.0,Presencial,Sudeste
6565,31875,2023-12-06,São Paulo,iPhone 14,5500.0,1,Cliente_13747,5500.0,Presencial,Sudeste
6566,67744,2023-12-06,São Paulo,iPhone 14,5500.0,1,Cliente_29162,5500.0,Presencial,Sudeste
6567,89447,2023-12-06,São Paulo,iPhone 14,5500.0,2,Cliente_20178,11000.0,Presencial,Sudeste
6568,37406,2023-12-06,São Paulo,iPhone 14,5500.0,3,Cliente_26598,16500.0,Presencial,Sudeste
6569,8404,2023-12-07,São Paulo,Cabo HDMI,40.0,1,Cliente_6401,40.0,Presencial,Sudeste
6570,98206,2023-12-07,São Paulo,Cabo HDMI,40.0,1,Cliente_12271,40.0,Presencial,Sudeste
6571,96603,2023-12-07,São Paulo,Mouse Gamer,120.0,1,Cliente_6010,120.0,Presencial,Sudeste
6572,98966,2023-12-07,São Paulo,Mouse Gamer,120.0,1,Cliente_3627,120.0,Presencial,Sudeste
6573,26012,2023-12-07,São Paulo,Teclado Mecânico,250.0,1,Cliente_4309,250.0,Presencial,Sudeste
6574,51528,2023-12-07,São Paulo,Teclado Mecânico,250.0,1,Cliente_26481,250.0,Presencial,Sudeste
6575,60738,2023-12-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_28523,1200.0,Presencial,Sudeste
6576,74568,2023-12-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_14961,1200.0,Presencial,Sudeste
6577,84749,2023-12-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12189,2200.0,Presencial,Sudeste
6578,9081,2023-12-07,São Paulo,Notebook HP,3200.0,1,Cliente_28833,3200.0,Presencial,Sudeste
6579,31225,2023-12-07,São Paulo,Notebook HP,3200.0,1,Cliente_10237,3200.0,Presencial,Sudeste
6580,57490,2023-12-07,São Paulo,Notebook HP,3200.0,1,Cliente_29465,3200.0,Presencial,Sudeste
6581,90168,2023-12-07,São Paulo,Notebook HP,3200.0,1,Cliente_20276,3200.0,Presencial,Sudeste
6582,22207,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_14421,3500.0,Presencial,Sudeste
6583,47918,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_4695,3500.0,Presencial,Sudeste
6584,54151,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_25623,3500.0,Presencial,Sudeste
6585,59297,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_6089,3500.0,Presencial,Sudeste
6586,69091,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_25104,3500.0,Presencial,Sudeste
6587,69673,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_11836,3500.0,Presencial,Sudeste
6588,75902,2023-12-07,São Paulo,Notebook Dell,3500.0,1,Cliente_3710,3500.0,Presencial,Sudeste
6589,8002,2023-12-07,São Paulo,"Monitor 27""",1200.0,3,Cliente_6477,3600.0,Presencial,Sudeste
6590,82819,2023-12-07,São Paulo,Smartphone Samsung,2200.0,2,Cliente_20882,4400.0,Presencial,Sudeste
6591,30955,2023-12-07,São Paulo,iPhone 14,5500.0,1,Cliente_20772,5500.0,Presencial,Sudeste
6592,4097,2023-12-07,São Paulo,Notebook Dell,3500.0,2,Cliente_12550,7000.0,Presencial,Sudeste
6593,67969,2023-12-07,São Paulo,iPhone 14,5500.0,2,Cliente_29331,11000.0,Presencial,Sudeste
6594,16784,2023-12-08,São Paulo,Cabo HDMI,40.0,1,Cliente_29286,40.0,Presencial,Sudeste
6595,7023,2023-12-08,São Paulo,Mouse Gamer,120.0,1,Cliente_2899,120.0,Presencial,Sudeste
6596,24731,2023-12-08,São Paulo,Mouse Gamer,120.0,1,Cliente_9316,120.0,Presencial,Sudeste
6597,43961,2023-12-08,São Paulo,Mouse Gamer,120.0,1,Cliente_4345,120.0,Presencial,Sudeste
6598,67134,2023-12-08,São Paulo,Mouse Gamer,120.0,1,Cliente_20355,120.0,Presencial,Sudeste
6599,23159,2023-12-08,São Paulo,Teclado Mecânico,250.0,1,Cliente_29410,250.0,Presencial,Sudeste
6600,59648,2023-12-08,São Paulo,Mouse Gamer,120.0,3,Cliente_17047,360.0,Presencial,Sudeste
6601,33787,2023-12-08,São Paulo,Teclado Mecânico,250.0,2,Cliente_6923,500.0,Presencial,Sudeste
6602,10805,2023-12-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9523,2200.0,Presencial,Sudeste
6603,76960,2023-12-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21065,2200.0,Presencial,Sudeste
6604,89350,2023-12-08,São Paulo,Notebook HP,3200.0,1,Cliente_23311,3200.0,Presencial,Sudeste
6605,93149,2023-12-08,São Paulo,Notebook HP,3200.0,1,Cliente_2268,3200.0,Presencial,Sudeste
6606,54830,2023-12-08,São Paulo,Notebook Dell,3500.0,1,Cliente_12151,3500.0,Presencial,Sudeste
6607,65525,2023-12-08,São Paulo,Notebook Dell,3500.0,1,Cliente_27074,3500.0,Presencial,Sudeste
6608,94692,2023-12-08,São Paulo,Notebook Dell,3500.0,1,Cliente_9603,3500.0,Presencial,Sudeste
6609,91796,2023-12-08,São Paulo,Smartphone Samsung,2200.0,2,Cliente_20592,4400.0,Presencial,Sudeste
6610,60439,2023-12-08,São Paulo,iPhone 14,5500.0,1,Cliente_23574,5500.0,Presencial,Sudeste
6611,7761,2023-12-09,São Paulo,Cabo HDMI,40.0,1,Cliente_27775,40.0,Presencial,Sudeste
6612,9697,2023-12-09,São Paulo,Mouse Gamer,120.0,1,Cliente_1007,120.0,Presencial,Sudeste
6613,26661,2023-12-09,São Paulo,Mouse Gamer,120.0,1,Cliente_8073,120.0,Presencial,Sudeste
6614,88658,2023-12-09,São Paulo,Mouse Gamer,120.0,1,Cliente_25374,120.0,Presencial,Sudeste
6615,95348,2023-12-09,São Paulo,"Monitor 27""",1200.0,1,Cliente_16325,1200.0,Presencial,Sudeste
6616,44695,2023-12-09,São Paulo,Notebook HP,3200.0,1,Cliente_2209,3200.0,Presencial,Sudeste
6617,71835,2023-12-09,São Paulo,Notebook HP,3200.0,1,Cliente_16557,3200.0,Presencial,Sudeste
6618,6366,2023-12-09,São Paulo,iPhone 14,5500.0,1,Cliente_27769,5500.0,Presencial,Sudeste
6619,4186,2023-12-09,São Paulo,iPhone 14,5500.0,1,Cliente_27482,5500.0,Presencial,Sudeste
6620,4319,2023-12-09,São Paulo,Notebook HP,3200.0,2,Cliente_4095,6400.0,Presencial,Sudeste
6621,41119,2023-12-09,São Paulo,Notebook Dell,3500.0,2,Cliente_8374,7000.0,Presencial,Sudeste
6622,27753,2023-12-09,São Paulo,Notebook Dell,3500.0,3,Cliente_18948,10500.0,Presencial,Sudeste
6623,96498,2023-12-09,São Paulo,Smartphone Samsung,2200.0,5,Cliente_9348,11000.0,Presencial,Sudeste
6624,14320,2023-12-09,São Paulo,iPhone 14,5500.0,3,Cliente_13035,16500.0,Presencial,Sudeste
6625,43177,2023-12-10,São Paulo,Cabo HDMI,40.0,1,Cliente_21470,40.0,Presencial,Sudeste
6626,33160,2023-12-10,São Paulo,Cabo HDMI,40.0,2,Cliente_17308,80.0,Presencial,Sudeste
6627,2366,2023-12-10,São Paulo,Mouse Gamer,120.0,1,Cliente_12733,120.0,Presencial,Sudeste
6628,12513,2023-12-10,São Paulo,Mouse Gamer,120.0,1,Cliente_737,120.0,Presencial,Sudeste
6629,91570,2023-12-10,São Paulo,Mouse Gamer,120.0,1,Cliente_29970,120.0,Presencial,Sudeste
6630,27426,2023-12-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_29559,250.0,Presencial,Sudeste
6631,45301,2023-12-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_3482,250.0,Presencial,Sudeste
6632,70125,2023-12-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_2851,250.0,Presencial,Sudeste
6633,26857,2023-12-10,São Paulo,Mouse Gamer,120.0,5,Cliente_21200,600.0,Presencial,Sudeste
6634,23912,2023-12-10,São Paulo,Teclado Mecânico,250.0,3,Cliente_14510,750.0,Presencial,Sudeste
6635,71957,2023-12-10,São Paulo,Teclado Mecânico,250.0,5,Cliente_9797,1250.0,Presencial,Sudeste
6636,80163,2023-12-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5614,2200.0,Presencial,Sudeste
6637,14149,2023-12-10,São Paulo,Notebook HP,3200.0,1,Cliente_4330,3200.0,Presencial,Sudeste
6638,87524,2023-12-10,São Paulo,Notebook HP,3200.0,1,Cliente_20066,3200.0,Presencial,Sudeste
6639,14117,2023-12-10,São Paulo,Notebook Dell,3500.0,1,Cliente_12309,3500.0,Presencial,Sudeste
6640,6244,2023-12-10,São Paulo,Notebook HP,3200.0,2,Cliente_19258,6400.0,Presencial,Sudeste
6641,74823,2023-12-11,São Paulo,Cabo HDMI,40.0,1,Cliente_27211,40.0,Presencial,Sudeste
6642,1762,2023-12-11,São Paulo,Mouse Gamer,120.0,1,Cliente_24535,120.0,Presencial,Sudeste
6643,74052,2023-12-11,São Paulo,Mouse Gamer,120.0,1,Cliente_13338,120.0,Presencial,Sudeste
6644,84846,2023-12-11,São Paulo,Mouse Gamer,120.0,1,Cliente_29434,120.0,Presencial,Sudeste
6645,75758,2023-12-11,São Paulo,Cabo HDMI,40.0,5,Cliente_28257,200.0,Presencial,Sudeste
6646,30893,2023-12-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_10733,250.0,Presencial,Sudeste
6647,68015,2023-12-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_24286,250.0,Presencial,Sudeste
6648,97581,2023-12-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_29816,250.0,Presencial,Sudeste
6649,59142,2023-12-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10876,2200.0,Presencial,Sudeste
6650,98731,2023-12-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_46,2200.0,Presencial,Sudeste
6651,77898,2023-12-11,São Paulo,"Monitor 27""",1200.0,2,Cliente_7283,2400.0,Presencial,Sudeste
6652,4127,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_877,3200.0,Presencial,Sudeste
6653,29538,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_13600,3200.0,Presencial,Sudeste
6654,30706,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_10494,3200.0,Presencial,Sudeste
6655,31643,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_6429,3200.0,Presencial,Sudeste
6656,58233,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_8944,3200.0,Presencial,Sudeste
6657,74333,2023-12-11,São Paulo,Notebook HP,3200.0,1,Cliente_24968,3200.0,Presencial,Sudeste
6658,54932,2023-12-11,São Paulo,Notebook Dell,3500.0,1,Cliente_18471,3500.0,Presencial,Sudeste
6659,79812,2023-12-11,São Paulo,iPhone 14,5500.0,2,Cliente_19227,11000.0,Presencial,Sudeste
6660,77345,2023-12-11,São Paulo,iPhone 14,5500.0,3,Cliente_5474,16500.0,Presencial,Sudeste
6661,94904,2023-12-12,São Paulo,Cabo HDMI,40.0,1,Cliente_17197,40.0,Presencial,Sudeste
6662,95381,2023-12-12,São Paulo,Cabo HDMI,40.0,2,Cliente_13966,80.0,Presencial,Sudeste
6663,9254,2023-12-12,São Paulo,Mouse Gamer,120.0,1,Cliente_24591,120.0,Presencial,Sudeste
6664,33907,2023-12-12,São Paulo,Cabo HDMI,40.0,3,Cliente_18251,120.0,Presencial,Sudeste
6665,70542,2023-12-12,São Paulo,Mouse Gamer,120.0,1,Cliente_7561,120.0,Presencial,Sudeste
6666,30361,2023-12-12,São Paulo,Cabo HDMI,40.0,5,Cliente_18459,200.0,Presencial,Sudeste
6667,27506,2023-12-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_12110,250.0,Presencial,Sudeste
6668,40836,2023-12-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_14666,250.0,Presencial,Sudeste
6669,83032,2023-12-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_26368,250.0,Presencial,Sudeste
6670,1419,2023-12-12,São Paulo,"Monitor 27""",1200.0,1,Cliente_11795,1200.0,Presencial,Sudeste
6671,86517,2023-12-12,São Paulo,"Monitor 27""",1200.0,1,Cliente_9723,1200.0,Presencial,Sudeste
6672,10331,2023-12-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_423,2200.0,Presencial,Sudeste
